,competition,game,team,role,player,rater,is_human,rate,goals,assists,shots_ontarget,shots_offtarget,shots_blocked,chances_to_score,drib_success,drib_unsuccess,key_passes,touches,passes_acc,passes_inacc,crosses_acc,crosses_inacc,lballs_acc,lballs_inacc,grduels_w,grduels_l,aerials_w,aerials_l,poss_lost,fouls,was_fouled,clearances,stop_shots,interceptions,tackles,dribbled_past,tballs_acc,tballs_inacc,yellow_cards,red_cards,dang_mistakes,countattack,offsides,missed_penalties,own_goals,degree_centrality,betweenness_centrality,closeness_centrality,flow_centrality,flow_success,betweenness_to_goals,win,lost,is_home_team,mins,game_duration
46240,world_cup_2018,"Iran - Spain, 0 - 1",Spain,MC,David Silva,SkySports,1,8.0,0,0,0,4,3,4,0,0,1,87,68,5,2,2,4,1,2,3,0,0,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1.571428571,0.30402627,0.754464286,0.639534884,1.479904701,0.0,1,0,0,90,90
46241,world_cup_2018,"Iran - Spain, 0 - 1",Spain,MC,David Silva,Kicker,1,2.5,0,0,0,4,3,4,0,0,1,87,68,5,2,2,4,1,2,3,0,0,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1.571428571,0.30402627,0.754464286,0.639534884,1.479904701,0.0,1,0,0,90,90
46242,world_cup_2018,"Iran - Spain, 0 - 1",Spain,MC,David Silva,WhoScored,0,6.92,0,0,0,4,3,4,0,0,1,87,68,5,2,2,4,1,2,3,0,0,13,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1.571428571,0.30402627,0.754464286,0.639534884,1.479904701,0.0,1,0,0,90,90
46243,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Uruguay,MC,Rodrigo Bentancur,SkySports,1,7.0,0,0,0,0,0,0,0,1,0,84,66,8,0,0,2,2,3,2,0,0,10,0,1,1,0,2,3,0,0,0,0,0,0,1,0,0,0,1.642857143,0.213740658,0.804761905,0.642857143,0.789282507,0.0,1,0,0,90,90
46244,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Uruguay,MC,Rodrigo Bentancur,Kicker,1,2.5,0,0,0,0,0,0,0,1,0,84,66,8,0,0,2,2,3,2,0,0,10,0,1,1,0,2,3,0,0,0,0,0,0,1,0,0,0,1.642857143,0.213740658,0.804761905,0.642857143,0.789282507,0.0,1,0,0,90,90
46245,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Uruguay,MC,Rodrigo Bentancur,WhoScored,0,7.13,0,0,0,0,0,0,0,1,0,84,66,8,0,0,2,2,3,2,0,0,10,0,1,1,0,2,3,0,0,0,0,0,0,1,0,0,0,1.642857143,0.213740658,0.804761905,0.642857143,0.789282507,0.0,1,0,0,90,90
46246,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Uruguay,MC,Rodrigo Bentancur,SofaScore,0,6.8,0,0,0,0,0,0,0,1,0,84,66,8,0,0,2,2,3,2,0,0,10,0,1,1,0,2,3,0,0,0,0,0,0,1,0,0,0,1.642857143,0.213740658,0.804761905,0.642857143,0.789282507,0.0,1,0,0,90,90
46247,world_cup_2018,"Iran - Spain, 0 - 1",Spain,DMC,Sergio Busquets,SofaScore,0,7.8,0,0,1,0,0,1,1,0,1,109,88,6,0,0,4,3,7,2,2,1,7,2,4,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1.785714286,0.248596269,0.862244898,0.627906977,0.37245506,0.0,1,0,0,90,90
46248,world_cup_2018,"Iran - Spain, 0 - 1",Spain,DMC,Sergio Busquets,SkySports,1,7.0,0,0,1,0,0,1,1,0,1,109,88,6,0,0,4,3,7,2,2,1,7,2,4,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1.785714286,0.248596269,0.862244898,0.627906977,0.37245506,0.0,1,0,0,90,90
46249,world_cup_2018,"Iran - Spain, 0 - 1",Spain,DMC,Sergio Busquets,Kicker,1,4.0,0,0,1,0,0,1,1,0,1,109,88,6,0,0,4,3,7,2,2,1,7,2,4,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1.785714286,0.248596269,0.862244898,0.627906977,0.37245506,0.0,1,0,0,90,90
46250,world_cup_2018,"Iran - Spain, 0 - 1",Spain,DMC,Sergio Busquets,WhoScored,0,7.83,0,0,1,0,0,1,1,0,1,109,88,6,0,0,4,3,7,2,2,1,7,2,4,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1.785714286,0.248596269,0.862244898,0.627906977,0.37245506,0.0,1,0,0,90,90
46251,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,DC,Medhi Benatia,SkySports,1,4.0,0,0,1,3,0,4,0,0,0,56,27,7,0,0,3,4,3,5,4,2,13,4,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1.142857143,0.10844749,0.635338346,0.278846154,1.597120155,0.0,0,1,0,90,90
46252,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,DC,Medhi Benatia,SofaScore,0,6.8,0,0,1,3,0,4,0,0,0,56,27,7,0,0,3,4,3,5,4,2,13,4,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1.142857143,0.10844749,0.635338346,0.278846154,1.597120155,0.0,0,1,0,90,90
46253,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,DC,Medhi Benatia,WhoScored,0,6.62,0,0,1,3,0,4,0,0,0,56,27,7,0,0,3,4,3,5,4,2,13,4,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1.142857143,0.10844749,0.635338346,0.278846154,1.597120155,0.0,0,1,0,90,90
46254,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,DC,Medhi Benatia,Kicker,1,2.0,0,0,1,3,0,4,0,0,0,56,27,7,0,0,3,4,3,5,4,2,13,4,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1.142857143,0.10844749,0.635338346,0.278846154,1.597120155,0.0,0,1,0,90,90
46255,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,AMC,Youncs Belhanda,SkySports,1,7.0,0,0,2,1,0,3,2,0,0,61,34,11,0,1,1,1,1,2,4,0,15,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.5,0.187906197,0.754464286,0.365384615,1.332964585,0.0,0,1,0,75,90
46256,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,AMC,Youncs Belhanda,SofaScore,0,7.2,0,0,2,1,0,3,2,0,0,61,34,11,0,1,1,1,1,2,4,0,15,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.5,0.187906197,0.754464286,0.365384615,1.332964585,0.0,0,1,0,75,90
46257,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,AMC,Youncs Belhanda,WhoScored,0,7.37,0,0,2,1,0,3,2,0,0,61,34,11,0,1,1,1,1,2,4,0,15,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.5,0.187906197,0.754464286,0.365384615,1.332964585,0.0,0,1,0,75,90
46258,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,AMC,Youncs Belhanda,Kicker,1,2.5,0,0,2,1,0,3,2,0,0,61,34,11,0,1,1,1,1,2,4,0,15,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.5,0.187906197,0.754464286,0.365384615,1.332964585,0.0,0,1,0,75,90
46259,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,FW,Khalid Boutadb,SkySports,1,6.0,0,0,0,1,0,1,1,0,0,26,11,3,0,0,0,1,2,4,5,7,9,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.857142857,0.028016584,0.603571429,0.144230769,1.01234034,0.0,0,1,0,69,90
46260,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,FW,Khalid Boutadb,SofaScore,0,6.6,0,0,0,1,0,1,1,0,0,26,11,3,0,0,0,1,2,4,5,7,9,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.857142857,0.028016584,0.603571429,0.144230769,1.01234034,0.0,0,1,0,69,90
46261,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,FW,Khalid Boutadb,WhoScored,0,6.48,0,0,0,1,0,1,1,0,0,26,11,3,0,0,0,1,2,4,5,7,9,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.857142857,0.028016584,0.603571429,0.144230769,1.01234034,0.0,0,1,0,69,90
46262,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,FW,Khalid Boutadb,Kicker,1,2.5,0,0,0,1,0,1,1,0,0,26,11,3,0,0,0,1,2,4,5,7,9,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.857142857,0.028016584,0.603571429,0.144230769,1.01234034,0.0,0,1,0,69,90
46263,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,AMR,Nordin Amrabat,SkySports,1,8.0,0,0,0,0,0,0,6,2,1,66,24,4,2,4,1,0,15,9,1,1,20,1,6,1,0,2,1,1,1,0,0,0,0,1,0,0,0,1.571428571,0.27673623,0.862244898,0.355769231,0.505901485,0.0,0,1,0,90,90
46264,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,AMR,Nordin Amrabat,SofaScore,0,6.4,0,0,0,0,0,0,6,2,1,66,24,4,2,4,1,0,15,9,1,1,20,1,6,1,0,2,1,1,1,0,0,0,0,1,0,0,0,1.571428571,0.27673623,0.862244898,0.355769231,0.505901485,0.0,0,1,0,90,90
46265,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,AMR,Nordin Amrabat,WhoScored,0,6.87,0,0,0,0,0,0,6,2,1,66,24,4,2,4,1,0,15,9,1,1,20,1,6,1,0,2,1,1,1,0,0,0,0,1,0,0,0,1.571428571,0.27673623,0.862244898,0.355769231,0.505901485,0.0,0,1,0,90,90
46266,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,AMR,Nordin Amrabat,Kicker,1,2.0,0,0,0,0,0,0,6,2,1,66,24,4,2,4,1,0,15,9,1,1,20,1,6,1,0,2,1,1,1,0,0,0,0,1,0,0,0,1.571428571,0.27673623,0.862244898,0.355769231,0.505901485,0.0,0,1,0,90,90
46267,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,DC,Manuel da Costa,SkySports,1,5.0,0,0,0,1,0,0,1,0,0,54,36,8,0,0,7,2,3,2,3,1,10,0,0,3,1,2,2,0,0,1,0,0,0,0,0,0,0,1.571428571,0.229411231,0.670634921,0.288461538,0.421462266,0.0,0,1,0,90,90
46268,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,DC,Manuel da Costa,SofaScore,0,7.2,0,0,0,1,0,0,1,0,0,54,36,8,0,0,7,2,3,2,3,1,10,0,0,3,1,2,2,0,0,1,0,0,0,0,0,0,0,1.571428571,0.229411231,0.670634921,0.288461538,0.421462266,0.0,0,1,0,90,90
46269,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,DC,Manuel da Costa,WhoScored,0,6.76,0,0,0,1,0,0,1,0,0,54,36,8,0,0,7,2,3,2,3,1,10,0,0,3,1,2,2,0,0,1,0,0,0,0,0,0,0,1.571428571,0.229411231,0.670634921,0.288461538,0.421462266,0.0,0,1,0,90,90
46270,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,DC,Manuel da Costa,Kicker,1,4.5,0,0,0,1,0,0,1,0,0,54,36,8,0,0,7,2,3,2,3,1,10,0,0,3,1,2,2,0,0,1,0,0,0,0,0,0,0,1.571428571,0.229411231,0.670634921,0.288461538,0.421462266,0.0,0,1,0,90,90
46271,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,Sub,Faycal Fajr,SkySports,1,6.0,0,0,0,0,0,0,0,1,0,14,10,1,2,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857143,0.060953523,0.574829932,0.067307692,0.125,0.0,0,1,0,4,90
46272,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,Sub,Faycal Fajr,WhoScored,0,5.98,0,0,0,0,0,0,0,1,0,14,10,1,2,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642857143,0.060953523,0.574829932,0.067307692,0.125,0.0,0,1,0,4,90
46277,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,Sub,Ayoub El Kaabi,SkySports,1,6.0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.047710533,0.548701299,0.048076923,0.0,0.0,0,1,0,90,90
46278,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,Sub,Ayoub El Kaabi,WhoScored,0,6.14,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.047710533,0.548701299,0.048076923,0.0,0.0,0,1,0,90,90
46279,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,Sub,Mehdi Carcela-Gonzalez,SkySports,1,6.0,0,0,0,0,0,0,0,1,0,13,5,1,0,2,0,0,2,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.857142857,0.12623021,0.635338346,0.096153846,0.0,0.0,0,1,0,15,90
46280,world_cup_2018,"Portugal - Morocco, 1 - 0",Morocco,Sub,Mehdi Carcela-Gonzalez,WhoScored,0,6.08,0,0,0,0,0,0,0,1,0,13,5,1,0,2,0,0,2,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.857142857,0.12623021,0.635338346,0.096153846,0.0,0.0,0,1,0,15,90
46281,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,FW,Goncalo Guedes,Kicker,1,4.5,0,0,1,0,0,1,0,0,1,34,16,2,0,0,1,1,7,5,1,4,8,0,3,1,0,1,1,0,0,1,0,0,0,3,0,0,0,1.0,0.136894806,0.603571429,0.257575758,1.104371279,0.0,1,0,0,90,90
46282,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,FW,Goncalo Guedes,WhoScored,0,7.1,0,0,1,0,0,1,0,0,1,34,16,2,0,0,1,1,7,5,1,4,8,0,3,1,0,1,1,0,0,1,0,0,0,3,0,0,0,1.0,0.136894806,0.603571429,0.257575758,1.104371279,0.0,1,0,0,90,90
46283,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,FW,Goncalo Guedes,SofaScore,0,6.7,0,0,1,0,0,1,0,0,1,34,16,2,0,0,1,1,7,5,1,4,8,0,3,1,0,1,1,0,0,1,0,0,0,3,0,0,0,1.0,0.136894806,0.603571429,0.257575758,1.104371279,0.0,1,0,0,90,90
46284,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,FW,Goncalo Guedes,SkySports,1,6.0,0,0,1,0,0,1,0,0,1,34,16,2,0,0,1,1,7,5,1,4,8,0,3,1,0,1,1,0,0,1,0,0,0,3,0,0,0,1.0,0.136894806,0.603571429,0.257575758,1.104371279,0.0,1,0,0,90,90
46285,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,FW,Cristiano Ronaldo,Kicker,1,2.0,1,0,1,3,1,2,0,1,1,41,15,5,0,1,0,2,7,5,2,2,18,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1.428571429,0.25233084,0.710084034,0.378787879,1.047248625,0.052631579,1,0,0,90,90
46286,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,FW,Cristiano Ronaldo,WhoScored,0,7.46,1,0,1,3,1,2,0,1,1,41,15,5,0,1,0,2,7,5,2,2,18,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1.428571429,0.25233084,0.710084034,0.378787879,1.047248625,0.052631579,1,0,0,90,90
46287,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,FW,Cristiano Ronaldo,SofaScore,0,7.9,1,0,1,3,1,2,0,1,1,41,15,5,0,1,0,2,7,5,2,2,18,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1.428571429,0.25233084,0.710084034,0.378787879,1.047248625,0.052631579,1,0,0,90,90
46288,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,FW,Cristiano Ronaldo,SkySports,1,8.0,1,0,1,3,1,2,0,1,1,41,15,5,0,1,0,2,7,5,2,2,18,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1.428571429,0.25233084,0.710084034,0.378787879,1.047248625,0.052631579,1,0,0,90,90
46289,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DC,Pepe,Kicker,1,3.5,0,0,0,0,0,0,1,0,0,54,29,9,0,1,12,5,1,4,2,1,17,0,0,4,1,1,1,2,0,0,0,0,0,1,0,0,0,1.071428571,0.129504147,0.574829932,0.348484848,0.948290091,0.0,1,0,0,90,90
46290,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DC,Pepe,WhoScored,0,7.31,0,0,0,0,0,0,1,0,0,54,29,9,0,1,12,5,1,4,2,1,17,0,0,4,1,1,1,2,0,0,0,0,0,1,0,0,0,1.071428571,0.129504147,0.574829932,0.348484848,0.948290091,0.0,1,0,0,90,90
46291,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DC,Pepe,SofaScore,0,7.1,0,0,0,0,0,0,1,0,0,54,29,9,0,1,12,5,1,4,2,1,17,0,0,4,1,1,1,2,0,0,0,0,0,1,0,0,0,1.071428571,0.129504147,0.574829932,0.348484848,0.948290091,0.0,1,0,0,90,90
46292,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DC,Pepe,SkySports,1,6.0,0,0,0,0,0,0,1,0,0,54,29,9,0,1,12,5,1,4,2,1,17,0,0,4,1,1,1,2,0,0,0,0,0,1,0,0,0,1.071428571,0.129504147,0.574829932,0.348484848,0.948290091,0.0,1,0,0,90,90
46293,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DR,Cedric Soares,Kicker,1,4.0,0,0,0,0,0,0,0,0,0,66,30,13,0,1,5,5,3,8,2,2,21,3,2,3,1,4,3,1,0,1,0,0,0,0,0,0,0,1.428571429,0.245884493,0.710084034,0.424242424,0.681471999,0.0,1,0,0,90,90
46294,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DR,Cedric Soares,WhoScored,0,7.6,0,0,0,0,0,0,0,0,0,66,30,13,0,1,5,5,3,8,2,2,21,3,2,3,1,4,3,1,0,1,0,0,0,0,0,0,0,1.428571429,0.245884493,0.710084034,0.424242424,0.681471999,0.0,1,0,0,90,90
46295,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DR,Cedric Soares,SofaScore,0,7.3,0,0,0,0,0,0,0,0,0,66,30,13,0,1,5,5,3,8,2,2,21,3,2,3,1,4,3,1,0,1,0,0,0,0,0,0,0,1.428571429,0.245884493,0.710084034,0.424242424,0.681471999,0.0,1,0,0,90,90
46296,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DR,Cedric Soares,SkySports,1,6.0,0,0,0,0,0,0,0,0,0,66,30,13,0,1,5,5,3,8,2,2,21,3,2,3,1,4,3,1,0,1,0,0,0,0,0,0,0,1.428571429,0.245884493,0.710084034,0.424242424,0.681471999,0.0,1,0,0,90,90
46297,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,MR,Bernardo Silva,Kicker,1,4.0,0,0,0,0,0,0,0,0,0,37,16,9,0,1,1,1,7,4,0,0,15,0,1,1,0,1,2,1,0,0,0,0,0,2,0,0,0,0.928571429,0.087219688,0.670634921,0.287878788,0.38431025,0.071428571,1,0,0,59,90
46298,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,MR,Bernardo Silva,WhoScored,0,6.82,0,0,0,0,0,0,0,0,0,37,16,9,0,1,1,1,7,4,0,0,15,0,1,1,0,1,2,1,0,0,0,0,0,2,0,0,0,0.928571429,0.087219688,0.670634921,0.287878788,0.38431025,0.071428571,1,0,0,59,90
46299,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,MR,Bernardo Silva,SofaScore,0,6.8,0,0,0,0,0,0,0,0,0,37,16,9,0,1,1,1,7,4,0,0,15,0,1,1,0,1,2,1,0,0,0,0,0,2,0,0,0,0.928571429,0.087219688,0.670634921,0.287878788,0.38431025,0.071428571,1,0,0,59,90
46300,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,MR,Bernardo Silva,SkySports,1,6.0,0,0,0,0,0,0,0,0,0,37,16,9,0,1,1,1,7,4,0,0,15,0,1,1,0,1,2,1,0,0,0,0,0,2,0,0,0,0.928571429,0.087219688,0.670634921,0.287878788,0.38431025,0.071428571,1,0,0,59,90
46301,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,Sub,Gelson Martins,Kicker,1,5.0,0,0,0,0,0,0,1,1,0,15,8,1,0,0,0,1,3,3,0,2,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.714285714,0.126074656,0.574829932,0.121212121,0.222222222,0.0,1,0,0,31,90
46302,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,Sub,Gelson Martins,WhoScored,0,6.3,0,0,0,0,0,0,1,1,0,15,8,1,0,0,0,1,3,3,0,2,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.714285714,0.126074656,0.574829932,0.121212121,0.222222222,0.0,1,0,0,31,90
46303,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,Sub,Gelson Martins,SkySports,1,6.0,0,0,0,0,0,0,1,1,0,15,8,1,0,0,0,1,3,3,0,2,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.714285714,0.126074656,0.574829932,0.121212121,0.222222222,0.0,1,0,0,31,90
46304,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DC,Jose Fonte,Kicker,1,4.0,0,0,0,0,0,0,0,0,0,50,27,6,0,0,6,4,1,3,9,4,10,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1.285714286,0.153346585,0.710084034,0.348484848,0.0,0.0,1,0,0,90,90
46305,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DC,Jose Fonte,WhoScored,0,7.31,0,0,0,0,0,0,0,0,0,50,27,6,0,0,6,4,1,3,9,4,10,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1.285714286,0.153346585,0.710084034,0.348484848,0.0,0.0,1,0,0,90,90
46306,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DC,Jose Fonte,SofaScore,0,6.7,0,0,0,0,0,0,0,0,0,50,27,6,0,0,6,4,1,3,9,4,10,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1.285714286,0.153346585,0.710084034,0.348484848,0.0,0.0,1,0,0,90,90
46307,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,DC,Jose Fonte,SkySports,1,7.0,0,0,0,0,0,0,0,0,0,50,27,6,0,0,6,4,1,3,9,4,10,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1.285714286,0.153346585,0.710084034,0.348484848,0.0,0.0,1,0,0,90,90
46312,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,Sub,Adrien Silva,WhoScored,0,5.92,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.428571429,0.047847435,0.52484472,0.045454545,0.25,0.0,1,0,0,90,90
46313,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,Sub,Adrien Silva,SkySports,1,6.0,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.428571429,0.047847435,0.52484472,0.045454545,0.25,0.0,1,0,0,90,90
46314,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,Sub,Bruno Fernandes,WhoScored,0,5.96,0,0,0,2,0,0,0,0,0,20,11,2,0,2,0,1,0,2,0,1,9,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1.0,0.20460425,0.670634921,0.166666667,0.153846154,0.0,1,0,0,20,90
46315,world_cup_2018,"Portugal - Morocco, 1 - 0",Portugal,Sub,Bruno Fernandes,SkySports,1,6.0,0,0,0,2,0,0,0,0,0,20,11,2,0,2,0,1,0,2,0,1,9,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1.0,0.20460425,0.670634921,0.166666667,0.153846154,0.0,1,0,0,20,90
46316,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Saudi Arabia,FW,Fahad Al Muwallad,SkySports,1,6.0,0,0,0,1,0,1,2,1,0,9,3,0,0,1,0,0,4,2,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0.642857143,0.067666498,0.548701299,0.060240964,1.214808406,0.0,0,1,0,78,90
46317,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Saudi Arabia,FW,Fahad Al Muwallad,Kicker,1,4.5,0,0,0,1,0,1,2,1,0,9,3,0,0,1,0,0,4,2,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0.642857143,0.067666498,0.548701299,0.060240964,1.214808406,0.0,0,1,0,78,90
46318,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Saudi Arabia,FW,Fahad Al Muwallad,SofaScore,0,6.5,0,0,0,1,0,1,2,1,0,9,3,0,0,1,0,0,4,2,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0.642857143,0.067666498,0.548701299,0.060240964,1.214808406,0.0,0,1,0,78,90
46319,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Saudi Arabia,FW,Fahad Al Muwallad,WhoScored,0,5.89,0,0,0,1,0,1,2,1,0,9,3,0,0,1,0,0,4,2,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0.642857143,0.067666498,0.548701299,0.060240964,1.214808406,0.0,0,1,0,78,90
46320,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Saudi Arabia,DL,Yaseer Al-Shahrani,SkySports,1,6.0,0,0,1,1,1,1,0,0,1,67,42,4,1,1,2,2,2,6,0,2,10,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1.214285714,0.265382339,0.670634921,0.481927711,1.134453586,0.0,0,1,0,90,90
46321,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Saudi Arabia,DL,Yaseer Al-Shahrani,Kicker,1,3.0,0,0,1,1,1,1,0,0,1,67,42,4,1,1,2,2,2,6,0,2,10,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1.214285714,0.265382339,0.670634921,0.481927711,1.134453586,0.0,0,1,0,90,90
46322,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Saudi Arabia,DL,Yaseer Al-Shahrani,SofaScore,0,6.8,0,0,1,1,1,1,0,0,1,67,42,4,1,1,2,2,2,6,0,2,10,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1.214285714,0.265382339,0.670634921,0.481927711,1.134453586,0.0,0,1,0,90,90
46323,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Saudi Arabia,DL,Yaseer Al-Shahrani,WhoScored,0,6.12,0,0,1,1,1,1,0,0,1,67,42,4,1,1,2,2,2,6,0,2,10,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1.214285714,0.265382339,0.670634921,0.481927711,1.134453586,0.0,0,1,0,90,90
46324,world_cup_2018,"Uruguay - Saudi Arabia, 1 - 0",Saudi Arabia,DC,Ali Hadi Albulayhi,SkySports,1,7.0,0,0,0,0,0,0,0,0,0,52,35,7,0,0,1,3,1,2,1,1,9,0,0,2,2,3,1,0,0,1,0,0,3,0,0,0,0,1.357142857,0.231779794,0.710084034,0.397590361,0.842924532,0.0,0,1,0,90,90
