,competition,game,team,role,player,rater,is_human,rate,goals,assists,shots_ontarget,shots_offtarget,shots_blocked,chances_to_score,drib_success,drib_unsuccess,key_passes,touches,passes_acc,passes_inacc,crosses_acc,crosses_inacc,lballs_acc,lballs_inacc,grduels_w,grduels_l,aerials_w,aerials_l,poss_lost,fouls,was_fouled,clearances,stop_shots,interceptions,tackles,dribbled_past,tballs_acc,tballs_inacc,yellow_cards,red_cards,dang_mistakes,countattack,offsides,missed_penalties,own_goals,degree_centrality,betweenness_centrality,closeness_centrality,flow_centrality,flow_success,betweenness_to_goals,win,lost,is_home_team,mins,game_duration
0,euro_2016,"France - Romania, 2 - 1",Romania,DC,Dragos Grigore,Kicker,1,3.5,0,0,0,0,0,0,0,0,0,34,20,5,0,0,5,1,0,2,0,3,11,0,0,8,0,3,0,0,0,0,0,0,0,2,1,0,0,1.071428571,0.143055419,0.603571429,0.304347826,0.0,0.0,0,1,0,90,90
1,euro_2016,"France - Romania, 2 - 1",Romania,DC,Dragos Grigore,WhoScored,0,6.56,0,0,0,0,0,0,0,0,0,34,20,5,0,0,5,1,0,2,0,3,11,0,0,8,0,3,0,0,0,0,0,0,0,2,1,0,0,1.071428571,0.143055419,0.603571429,0.304347826,0.0,0.0,0,1,0,90,90
2,euro_2016,"France - Romania, 2 - 1",Romania,DC,Dragos Grigore,SofaScore,0,6.7,0,0,0,0,0,0,0,0,0,34,20,5,0,0,5,1,0,2,0,3,11,0,0,8,0,3,0,0,0,0,0,0,0,2,1,0,0,1.071428571,0.143055419,0.603571429,0.304347826,0.0,0.0,0,1,0,90,90
3,euro_2016,"France - Romania, 2 - 1",France,Sub,Anthony Martial,WhoScored,0,6.19,0,0,1,0,0,1,1,0,0,10,3,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.051556338,0.52484472,0.04109589,0.166666667,0.0,1,0,1,13,90
4,euro_2016,"France - Romania, 2 - 1",Romania,DMC,Mihai Pintilii,Kicker,1,3.5,0,0,0,1,0,1,2,0,0,60,31,9,0,0,4,5,5,6,1,1,14,4,1,4,0,7,3,4,0,0,0,0,0,2,0,0,0,1.571428571,0.333284272,0.710084034,0.347826087,0.675074789,0.0,0,1,0,90,90
5,euro_2016,"France - Romania, 2 - 1",Romania,DMC,Mihai Pintilii,WhoScored,0,6.58,0,0,0,1,0,1,2,0,0,60,31,9,0,0,4,5,5,6,1,1,14,4,1,4,0,7,3,4,0,0,0,0,0,2,0,0,0,1.571428571,0.333284272,0.710084034,0.347826087,0.675074789,0.0,0,1,0,90,90
6,euro_2016,"France - Romania, 2 - 1",Romania,DMC,Mihai Pintilii,SofaScore,0,6.8,0,0,0,1,0,1,2,0,0,60,31,9,0,0,4,5,5,6,1,1,14,4,1,4,0,7,3,4,0,0,0,0,0,2,0,0,0,1.571428571,0.333284272,0.710084034,0.347826087,0.675074789,0.0,0,1,0,90,90
7,euro_2016,"France - Romania, 2 - 1",France,FW,Olivier Giroud,SofaScore,0,7.1,1,0,2,2,0,3,0,0,0,47,11,10,1,1,0,0,1,5,11,3,18,1,1,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1.428571429,0.316015207,0.754464286,0.315068493,1.090212669,0.05,1,0,1,90,90
8,euro_2016,"France - Romania, 2 - 1",France,FW,Olivier Giroud,WhoScored,0,7.34,1,0,2,2,0,3,0,0,0,47,11,10,1,1,0,0,1,5,11,3,18,1,1,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1.428571429,0.316015207,0.754464286,0.315068493,1.090212669,0.05,1,0,1,90,90
9,euro_2016,"France - Romania, 2 - 1",France,FW,Olivier Giroud,Kicker,1,3.0,1,0,2,2,0,3,0,0,0,47,11,10,1,1,0,0,1,5,11,3,18,1,1,1,0,0,0,0,0,1,1,0,0,1,3,0,0,1.428571429,0.316015207,0.754464286,0.315068493,1.090212669,0.05,1,0,1,90,90
10,euro_2016,"France - Romania, 2 - 1",Romania,DL,Razvan Rat,Kicker,1,4.5,0,0,0,1,1,0,0,0,0,80,31,15,3,0,13,9,2,3,4,1,21,1,1,1,0,2,2,0,0,0,1,0,0,1,0,0,0,1.5,0.321679457,0.754464286,0.47826087,0.0,0.0,0,1,0,90,90
11,euro_2016,"France - Romania, 2 - 1",Romania,DL,Razvan Rat,WhoScored,0,6.38,0,0,0,1,1,0,0,0,0,80,31,15,3,0,13,9,2,3,4,1,21,1,1,1,0,2,2,0,0,0,1,0,0,1,0,0,0,1.5,0.321679457,0.754464286,0.47826087,0.0,0.0,0,1,0,90,90
12,euro_2016,"France - Romania, 2 - 1",Romania,DL,Razvan Rat,SofaScore,0,6.2,0,0,0,1,1,0,0,0,0,80,31,15,3,0,13,9,2,3,4,1,21,1,1,1,0,2,2,0,0,0,1,0,0,1,0,0,0,1.5,0.321679457,0.754464286,0.47826087,0.0,0.0,0,1,0,90,90
13,euro_2016,"France - Romania, 2 - 1",France,MC,Blaise Matuidi,SofaScore,0,7.3,0,0,1,0,0,0,2,1,0,74,54,6,0,1,1,1,6,0,2,0,9,0,3,0,0,3,2,1,0,0,0,0,0,1,0,0,0,1.642857143,0.30773066,0.754464286,0.520547945,1.315470842,0.0,1,0,1,90,90
14,euro_2016,"France - Romania, 2 - 1",France,MC,Blaise Matuidi,WhoScored,0,7.06,0,0,1,0,0,0,2,1,0,74,54,6,0,1,1,1,6,0,2,0,9,0,3,0,0,3,2,1,0,0,0,0,0,1,0,0,0,1.642857143,0.30773066,0.754464286,0.520547945,1.315470842,0.0,1,0,1,90,90
15,euro_2016,"France - Romania, 2 - 1",France,MC,Blaise Matuidi,Kicker,1,4.0,0,0,1,0,0,0,2,1,0,74,54,6,0,1,1,1,6,0,2,0,9,0,3,0,0,3,2,1,0,0,0,0,0,1,0,0,0,1.642857143,0.30773066,0.754464286,0.520547945,1.315470842,0.0,1,0,1,90,90
16,euro_2016,"France - Romania, 2 - 1",France,DC,Laurent Koscielny,SofaScore,0,7.0,0,0,0,0,0,0,0,0,0,55,37,4,0,0,3,1,0,1,4,0,10,0,1,5,0,5,0,1,0,0,0,0,0,0,0,0,0,1.071428571,0.124053912,0.574829932,0.315068493,2.91781566,0.0,1,0,1,90,90
17,euro_2016,"France - Romania, 2 - 1",France,DC,Laurent Koscielny,WhoScored,0,6.8,0,0,0,0,0,0,0,0,0,55,37,4,0,0,3,1,0,1,4,0,10,0,1,5,0,5,0,1,0,0,0,0,0,0,0,0,0,1.071428571,0.124053912,0.574829932,0.315068493,2.91781566,0.0,1,0,1,90,90
18,euro_2016,"France - Romania, 2 - 1",France,DC,Laurent Koscielny,Kicker,1,3.0,0,0,0,0,0,0,0,0,0,55,37,4,0,0,3,1,0,1,4,0,10,0,1,5,0,5,0,1,0,0,0,0,0,0,0,0,0,1.071428571,0.124053912,0.574829932,0.315068493,2.91781566,0.0,1,0,1,90,90
19,euro_2016,"France - Romania, 2 - 1",France,MC,N'Golo Kante,SofaScore,0,7.6,0,1,0,0,0,0,2,1,0,106,76,6,0,0,4,1,7,4,1,2,10,1,0,2,1,9,6,0,0,0,0,0,0,0,0,0,0,1.642857143,0.294034694,0.754464286,0.589041096,1.40943305,0.032258065,1,0,1,90,90
20,euro_2016,"France - Romania, 2 - 1",France,MC,N'Golo Kante,WhoScored,0,7.67,0,1,0,0,0,0,2,1,0,106,76,6,0,0,4,1,7,4,1,2,10,1,0,2,1,9,6,0,0,0,0,0,0,0,0,0,0,1.642857143,0.294034694,0.754464286,0.589041096,1.40943305,0.032258065,1,0,1,90,90
21,euro_2016,"France - Romania, 2 - 1",France,MC,N'Golo Kante,Kicker,1,2.5,0,1,0,0,0,0,2,1,0,106,76,6,0,0,4,1,7,4,1,2,10,1,0,2,1,9,6,0,0,0,0,0,0,0,0,0,0,1.642857143,0.294034694,0.754464286,0.589041096,1.40943305,0.032258065,1,0,1,90,90
22,euro_2016,"France - Romania, 2 - 1",France,FWL,Dimitri Payet,SofaScore,0,9.4,1,1,1,1,1,0,3,1,4,92,44,14,4,6,4,4,14,5,0,1,25,0,2,0,0,2,1,1,1,4,0,0,1,0,0,0,0,1.428571429,0.176155823,0.754464286,0.547945205,1.465723057,0.055555556,1,0,1,90,90
23,euro_2016,"France - Romania, 2 - 1",France,FWL,Dimitri Payet,WhoScored,0,9.59,1,1,1,1,1,0,3,1,4,92,44,14,4,6,4,4,14,5,0,1,25,0,2,0,0,2,1,1,1,4,0,0,1,0,0,0,0,1.428571429,0.176155823,0.754464286,0.547945205,1.465723057,0.055555556,1,0,1,90,90
24,euro_2016,"France - Romania, 2 - 1",France,FWL,Dimitri Payet,Kicker,1,1.0,1,1,1,1,1,0,3,1,4,92,44,14,4,6,4,4,14,5,0,1,25,0,2,0,0,2,1,1,1,4,0,0,1,0,0,0,0,1.428571429,0.176155823,0.754464286,0.547945205,1.465723057,0.055555556,1,0,1,90,90
25,euro_2016,"France - Romania, 2 - 1",Romania,AMC,Nicolae Stanciu,Kicker,1,2.5,0,0,0,1,1,0,1,1,3,33,16,4,0,1,1,1,4,8,2,1,12,0,1,0,0,1,1,1,1,0,0,0,1,6,0,0,0,1.0,0.121665357,0.635338346,0.275362319,1.457930017,0.0,0,1,0,72,90
26,euro_2016,"France - Romania, 2 - 1",Romania,AMC,Nicolae Stanciu,WhoScored,0,7.26,0,0,0,1,1,0,1,1,3,33,16,4,0,1,1,1,4,8,2,1,12,0,1,0,0,1,1,1,1,0,0,0,1,6,0,0,0,1.0,0.121665357,0.635338346,0.275362319,1.457930017,0.0,0,1,0,72,90
27,euro_2016,"France - Romania, 2 - 1",Romania,AMC,Nicolae Stanciu,SofaScore,0,7.6,0,0,0,1,1,0,1,1,3,33,16,4,0,1,1,1,4,8,2,1,12,0,1,0,0,1,1,1,1,0,0,0,1,6,0,0,0,1.0,0.121665357,0.635338346,0.275362319,1.457930017,0.0,0,1,0,72,90
28,euro_2016,"France - Romania, 2 - 1",Romania,FW,Florin Andone,Kicker,1,3.5,0,0,0,2,0,2,1,2,0,21,6,1,0,0,0,0,2,10,3,3,12,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.928571429,0.13356534,0.670634921,0.173913043,0.867720291,0.0,0,1,0,61,90
29,euro_2016,"France - Romania, 2 - 1",Romania,FW,Florin Andone,WhoScored,0,5.84,0,0,0,2,0,2,1,2,0,21,6,1,0,0,0,0,2,10,3,3,12,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.928571429,0.13356534,0.670634921,0.173913043,0.867720291,0.0,0,1,0,61,90
30,euro_2016,"France - Romania, 2 - 1",Romania,FW,Florin Andone,SofaScore,0,6.2,0,0,0,2,0,2,1,2,0,21,6,1,0,0,0,0,2,10,3,3,12,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.928571429,0.13356534,0.670634921,0.173913043,0.867720291,0.0,0,1,0,61,90
31,euro_2016,"France - Romania, 2 - 1",Romania,AML,Bogdan Stancu,Kicker,1,4.5,1,0,1,1,0,2,0,0,0,33,18,6,0,0,4,3,0,3,1,11,11,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0.385342719,0.710084034,0.260869565,0.812280629,0.0,0,1,0,90,90
32,euro_2016,"France - Romania, 2 - 1",Romania,AML,Bogdan Stancu,WhoScored,0,6.74,1,0,1,1,0,2,0,0,0,33,18,6,0,0,4,3,0,3,1,11,11,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0.385342719,0.710084034,0.260869565,0.812280629,0.0,0,1,0,90,90
33,euro_2016,"France - Romania, 2 - 1",Romania,AML,Bogdan Stancu,SofaScore,0,6.7,1,0,1,1,0,2,0,0,0,33,18,6,0,0,4,3,0,3,1,11,11,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1.428571429,0.385342719,0.710084034,0.260869565,0.812280629,0.0,0,1,0,90,90
34,euro_2016,"France - Romania, 2 - 1",Romania,DC,Vlad Chiriches,Kicker,1,3.0,0,0,0,0,0,0,0,0,0,38,20,3,0,0,6,1,4,3,1,0,6,1,0,2,1,2,2,0,0,0,1,0,0,1,0,0,0,1.071428571,0.200383375,0.635338346,0.275362319,0.606905658,0.0,0,1,0,90,90
35,euro_2016,"France - Romania, 2 - 1",Romania,DC,Vlad Chiriches,WhoScored,0,6.81,0,0,0,0,0,0,0,0,0,38,20,3,0,0,6,1,4,3,1,0,6,1,0,2,1,2,2,0,0,0,1,0,0,1,0,0,0,1.071428571,0.200383375,0.635338346,0.275362319,0.606905658,0.0,0,1,0,90,90
36,euro_2016,"France - Romania, 2 - 1",Romania,DC,Vlad Chiriches,SofaScore,0,7.2,0,0,0,0,0,0,0,0,0,38,20,3,0,0,6,1,4,3,1,0,6,1,0,2,1,2,2,0,0,0,1,0,0,1,0,0,0,1.071428571,0.200383375,0.635338346,0.275362319,0.606905658,0.0,0,1,0,90,90
37,euro_2016,"France - Romania, 2 - 1",Romania,DR,Cristian Sapunaru,Kicker,1,3.0,0,0,0,0,0,0,0,1,0,45,16,3,0,4,4,1,2,4,0,1,14,1,0,2,1,4,1,1,0,0,0,0,0,0,0,0,0,1.0,0.174007615,0.603571429,0.260869565,0.553696007,0.0,0,1,0,90,90
38,euro_2016,"France - Romania, 2 - 1",Romania,DR,Cristian Sapunaru,WhoScored,0,6.59,0,0,0,0,0,0,0,1,0,45,16,3,0,4,4,1,2,4,0,1,14,1,0,2,1,4,1,1,0,0,0,0,0,0,0,0,0,1.0,0.174007615,0.603571429,0.260869565,0.553696007,0.0,0,1,0,90,90
39,euro_2016,"France - Romania, 2 - 1",Romania,DR,Cristian Sapunaru,SofaScore,0,6.4,0,0,0,0,0,0,0,1,0,45,16,3,0,4,4,1,2,4,0,1,14,1,0,2,1,4,1,1,0,0,0,0,0,0,0,0,0,1.0,0.174007615,0.603571429,0.260869565,0.553696007,0.0,0,1,0,90,90
40,euro_2016,"France - Romania, 2 - 1",Romania,AMR,Adrian Popa,Kicker,1,3.5,0,0,0,0,0,0,0,2,0,24,7,4,0,3,2,0,4,5,0,1,10,2,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0.928571429,0.128328695,0.635338346,0.144927536,0.52999203,0.0,0,1,0,82,90
41,euro_2016,"France - Romania, 2 - 1",Romania,AMR,Adrian Popa,WhoScored,0,5.85,0,0,0,0,0,0,0,2,0,24,7,4,0,3,2,0,4,5,0,1,10,2,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0.928571429,0.128328695,0.635338346,0.144927536,0.52999203,0.0,0,1,0,82,90
42,euro_2016,"France - Romania, 2 - 1",Romania,AMR,Adrian Popa,SofaScore,0,6.1,0,0,0,0,0,0,0,2,0,24,7,4,0,3,2,0,4,5,0,1,10,2,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0.928571429,0.128328695,0.635338346,0.144927536,0.52999203,0.0,0,1,0,82,90
43,euro_2016,"France - Romania, 2 - 1",Romania,DMC,Ovidiu Hoban,Kicker,1,4.0,0,0,0,1,0,1,0,0,0,33,17,5,0,0,2,0,1,5,0,2,11,0,1,0,1,8,0,4,0,0,0,0,0,1,0,0,0,1.071428571,0.141453731,0.603571429,0.202898551,0.490963478,0.0,0,1,0,90,90
44,euro_2016,"France - Romania, 2 - 1",Romania,DMC,Ovidiu Hoban,WhoScored,0,6.12,0,0,0,1,0,1,0,0,0,33,17,5,0,0,2,0,1,5,0,2,11,0,1,0,1,8,0,4,0,0,0,0,0,1,0,0,0,1.071428571,0.141453731,0.603571429,0.202898551,0.490963478,0.0,0,1,0,90,90
45,euro_2016,"France - Romania, 2 - 1",Romania,DMC,Ovidiu Hoban,SofaScore,0,6.4,0,0,0,1,0,1,0,0,0,33,17,5,0,0,2,0,1,5,0,2,11,0,1,0,1,8,0,4,0,0,0,0,0,1,0,0,0,1.071428571,0.141453731,0.603571429,0.202898551,0.490963478,0.0,0,1,0,90,90
49,euro_2016,"France - Romania, 2 - 1",Romania,Sub,Alexandru Chipciu,WhoScored,0,5.98,0,0,0,0,0,0,0,0,0,17,7,2,0,3,0,1,3,2,0,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0.105698444,0.603571429,0.15942029,0.0,0.0,0,1,0,18,90
50,euro_2016,"France - Romania, 2 - 1",Romania,Sub,Gabriel Torje,WhoScored,0,6.14,0,0,0,0,0,0,1,0,0,8,2,0,0,2,0,1,1,0,0,0,3,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0.285714286,0.0,0.50297619,0.057971014,0.0,0.0,0,1,0,8,90
51,euro_2016,"France - Romania, 2 - 1",Romania,Sub,Denis Alibec,WhoScored,0,6.16,0,0,0,0,0,0,3,1,0,13,4,1,0,1,0,0,2,6,0,5,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.096489036,0.50297619,0.057971014,0.0,0.0,0,1,0,29,90
52,euro_2016,"France - Romania, 2 - 1",France,FWR,Antoine Griezmann,SofaScore,0,6.7,0,0,0,3,2,3,0,0,0,27,13,4,0,0,0,0,1,3,0,1,11,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1.0,0.073593566,0.635338346,0.232876712,2.026114174,0.0,1,0,1,66,90
53,euro_2016,"France - Romania, 2 - 1",France,FWR,Antoine Griezmann,WhoScored,0,6.46,0,0,0,3,2,3,0,0,0,27,13,4,0,0,0,0,1,3,0,1,11,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1.0,0.073593566,0.635338346,0.232876712,2.026114174,0.0,1,0,1,66,90
54,euro_2016,"France - Romania, 2 - 1",France,FWR,Antoine Griezmann,Kicker,1,4.0,0,0,0,3,2,3,0,0,0,27,13,4,0,0,0,0,1,3,0,1,11,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1.0,0.073593566,0.635338346,0.232876712,2.026114174,0.0,1,0,1,66,90
55,euro_2016,"France - Romania, 2 - 1",France,DR,Bacary Sagna,SofaScore,0,7.0,0,0,0,0,0,0,0,0,1,79,34,5,1,0,2,1,2,3,7,0,11,0,1,5,0,5,0,0,0,0,0,0,0,0,1,0,0,1.214285714,0.122282067,0.710084034,0.479452055,2.022194095,0.055555556,1,0,1,90,90
56,euro_2016,"France - Romania, 2 - 1",France,DR,Bacary Sagna,WhoScored,0,7.07,0,0,0,0,0,0,0,0,1,79,34,5,1,0,2,1,2,3,7,0,11,0,1,5,0,5,0,0,0,0,0,0,0,0,1,0,0,1.214285714,0.122282067,0.710084034,0.479452055,2.022194095,0.055555556,1,0,1,90,90
57,euro_2016,"France - Romania, 2 - 1",France,DR,Bacary Sagna,Kicker,1,3.5,0,0,0,0,0,0,0,0,1,79,34,5,1,0,2,1,2,3,7,0,11,0,1,5,0,5,0,0,0,0,0,0,0,0,1,0,0,1.214285714,0.122282067,0.710084034,0.479452055,2.022194095,0.055555556,1,0,1,90,90
58,euro_2016,"France - Romania, 2 - 1",France,DC,Adil Rami,SofaScore,0,7.3,0,0,0,0,0,0,0,0,0,76,43,9,0,0,1,6,7,0,6,0,16,1,2,7,0,8,7,0,0,1,0,0,0,0,0,0,0,1.071428571,0.134136952,0.603571429,0.397260274,1.556168361,0.0,1,0,1,90,90
59,euro_2016,"France - Romania, 2 - 1",France,DC,Adil Rami,WhoScored,0,7.04,0,0,0,0,0,0,0,0,0,76,43,9,0,0,1,6,7,0,6,0,16,1,2,7,0,8,7,0,0,1,0,0,0,0,0,0,0,1.071428571,0.134136952,0.603571429,0.397260274,1.556168361,0.0,1,0,1,90,90
60,euro_2016,"France - Romania, 2 - 1",France,DC,Adil Rami,Kicker,1,2.5,0,0,0,0,0,0,0,0,0,76,43,9,0,0,1,6,7,0,6,0,16,1,2,7,0,8,7,0,0,1,0,0,0,0,0,0,0,1.071428571,0.134136952,0.603571429,0.397260274,1.556168361,0.0,1,0,1,90,90
61,euro_2016,"France - Romania, 2 - 1",France,DL,Patrice Evra,SofaScore,0,5.4,0,0,0,0,0,0,0,2,0,60,31,4,1,3,0,1,1,2,0,1,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.142857143,0.215064076,0.635338346,0.410958904,1.386554381,0.0,1,0,1,90,90
62,euro_2016,"France - Romania, 2 - 1",France,DL,Patrice Evra,WhoScored,0,5.67,0,0,0,0,0,0,0,2,0,60,31,4,1,3,0,1,1,2,0,1,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.142857143,0.215064076,0.635338346,0.410958904,1.386554381,0.0,1,0,1,90,90
63,euro_2016,"France - Romania, 2 - 1",France,DL,Patrice Evra,Kicker,1,4.5,0,0,0,0,0,0,0,2,0,60,31,4,1,3,0,1,1,2,0,1,12,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.142857143,0.215064076,0.635338346,0.410958904,1.386554381,0.0,1,0,1,90,90
64,euro_2016,"France - Romania, 2 - 1",France,MC,Paul Pogba,SofaScore,0,6.6,0,0,1,1,0,1,1,2,0,77,50,9,1,0,7,3,6,2,1,0,13,0,2,1,0,2,1,1,0,4,0,0,0,0,0,0,0,1.285714286,0.16774897,0.710084034,0.452054795,1.121139928,0.0,1,0,1,77,90
65,euro_2016,"France - Romania, 2 - 1",France,MC,Paul Pogba,WhoScored,0,6.62,0,0,1,1,0,1,1,2,0,77,50,9,1,0,7,3,6,2,1,0,13,0,2,1,0,2,1,1,0,4,0,0,0,0,0,0,0,1.285714286,0.16774897,0.710084034,0.452054795,1.121139928,0.0,1,0,1,77,90
66,euro_2016,"France - Romania, 2 - 1",France,MC,Paul Pogba,Kicker,1,4.0,0,0,1,1,0,1,1,2,0,77,50,9,1,0,7,3,6,2,1,0,13,0,2,1,0,2,1,1,0,4,0,0,0,0,0,0,0,1.285714286,0.16774897,0.710084034,0.452054795,1.121139928,0.0,1,0,1,77,90
70,euro_2016,"France - Romania, 2 - 1",France,Sub,Moussa Sissoko,WhoScored,0,5.94,0,0,0,1,0,1,0,0,0,6,3,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.571428571,0.136870914,0.52484472,0.02739726,0.5,0.0,1,0,1,0,90
71,euro_2016,"France - Romania, 2 - 1",France,Sub,Kingsley Coman,WhoScored,0,6.46,0,0,0,0,0,0,1,1,0,23,12,1,1,1,0,0,6,3,0,2,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.928571429,0.142231396,0.670634921,0.164383562,0.076923077,0.111111111,1,0,1,24,90
72,euro_2016,"England - Russia, 1 - 1",Russia,Sub,Pavel Mamaev,WhoScored,0,6.09,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615,0.072036484,0.582995951,0.0625,0.0,0.0,0,0,0,90,90
73,euro_2016,"Wales - Slovakia, 2 - 1",Slovakia,FW,Michal Duris,Kicker,1,4.5,0,0,0,1,1,0,0,1,0,12,5,1,0,0,0,0,1,8,3,6,8,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.857142857,0.080159335,0.635338346,0.096385542,0.55218564,0.0,0,1,0,60,90
74,euro_2016,"Wales - Slovakia, 2 - 1",Slovakia,FW,Michal Duris,TheGuardian,1,5.0,0,0,0,1,1,0,0,1,0,12,5,1,0,0,0,0,1,8,3,6,8,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.857142857,0.080159335,0.635338346,0.096385542,0.55218564,0.0,0,1,0,60,90
75,euro_2016,"Wales - Slovakia, 2 - 1",Slovakia,FW,Michal Duris,SofaScore,0,6.5,0,0,0,1,1,0,0,1,0,12,5,1,0,0,0,0,1,8,3,6,8,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.857142857,0.080159335,0.635338346,0.096385542,0.55218564,0.0,0,1,0,60,90
76,euro_2016,"Wales - Slovakia, 2 - 1",Slovakia,FW,Michal Duris,WhoScored,0,5.79,0,0,0,1,1,0,0,1,0,12,5,1,0,0,0,0,1,8,3,6,8,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.857142857,0.080159335,0.635338346,0.096385542,0.55218564,0.0,0,1,0,60,90
77,euro_2016,"Wales - Slovakia, 2 - 1",Wales,FW,Gareth Bale,TheGuardian,1,8.0,1,0,3,0,0,3,2,1,0,45,14,7,0,0,2,1,5,9,5,6,13,2,2,3,0,2,2,1,1,0,0,0,0,5,0,0,0,1.384615385,0.230669888,0.852071006,0.328571429,0.783747358,0.0,1,0,0,90,90
78,euro_2016,"Wales - Slovakia, 2 - 1",Wales,FW,Gareth Bale,WhoScored,0,8.38,1,0,3,0,0,3,2,1,0,45,14,7,0,0,2,1,5,9,5,6,13,2,2,3,0,2,2,1,1,0,0,0,0,5,0,0,0,1.384615385,0.230669888,0.852071006,0.328571429,0.783747358,0.0,1,0,0,90,90
79,euro_2016,"Wales - Slovakia, 2 - 1",Wales,FW,Gareth Bale,SofaScore,0,7.7,1,0,3,0,0,3,2,1,0,45,14,7,0,0,2,1,5,9,5,6,13,2,2,3,0,2,2,1,1,0,0,0,0,5,0,0,0,1.384615385,0.230669888,0.852071006,0.328571429,0.783747358,0.0,1,0,0,90,90
80,euro_2016,"Wales - Slovakia, 2 - 1",Wales,FW,Gareth Bale,Kicker,1,2.5,1,0,3,0,0,3,2,1,0,45,14,7,0,0,2,1,5,9,5,6,13,2,2,3,0,2,2,1,1,0,0,0,0,5,0,0,0,1.384615385,0.230669888,0.852071006,0.328571429,0.783747358,0.0,1,0,0,90,90
81,euro_2016,"Albania - Switzerland, 0 - 1",Switzerland,AMR,Xherdan Shaqiri,SofaScore,0,8.0,0,1,1,0,0,1,1,1,1,60,40,6,0,1,5,2,5,4,0,0,10,4,1,0,0,1,1,0,2,1,0,0,0,5,3,0,0,1.357142857,0.138894993,0.710084034,0.381578947,2.086843632,0.041666667,1,0,0,88,90
82,euro_2016,"Albania - Switzerland, 0 - 1",Switzerland,AMR,Xherdan Shaqiri,WhoScored,0,8.13,0,1,1,0,0,1,1,1,1,60,40,6,0,1,5,2,5,4,0,0,10,4,1,0,0,1,1,0,2,1,0,0,0,5,3,0,0,1.357142857,0.138894993,0.710084034,0.381578947,2.086843632,0.041666667,1,0,0,88,90
83,euro_2016,"Albania - Switzerland, 0 - 1",Switzerland,AMR,Xherdan Shaqiri,Kicker,1,3.0,0,1,1,0,0,1,1,1,1,60,40,6,0,1,5,2,5,4,0,0,10,4,1,0,0,1,1,0,2,1,0,0,0,5,3,0,0,1.357142857,0.138894993,0.710084034,0.381578947,2.086843632,0.041666667,1,0,0,88,90
84,euro_2016,"Wales - Slovakia, 2 - 1",Wales,FWL,Aaron Ramsey,TheGuardian,1,8.0,0,1,1,1,0,2,1,1,0,66,37,7,0,5,1,3,8,14,2,0,21,2,1,0,0,1,2,2,0,0,0,0,0,2,0,0,0,1.769230769,0.351350802,0.852071006,0.485714286,0.504938083,0.033333333,1,0,0,88,90
85,euro_2016,"Wales - Slovakia, 2 - 1",Wales,FWL,Aaron Ramsey,WhoScored,0,6.92,0,1,1,1,0,2,1,1,0,66,37,7,0,5,1,3,8,14,2,0,21,2,1,0,0,1,2,2,0,0,0,0,0,2,0,0,0,1.769230769,0.351350802,0.852071006,0.485714286,0.504938083,0.033333333,1,0,0,88,90
86,euro_2016,"Wales - Slovakia, 2 - 1",Wales,FWL,Aaron Ramsey,SofaScore,0,6.8,0,1,1,1,0,2,1,1,0,66,37,7,0,5,1,3,8,14,2,0,21,2,1,0,0,1,2,2,0,0,0,0,0,2,0,0,0,1.769230769,0.351350802,0.852071006,0.485714286,0.504938083,0.033333333,1,0,0,88,90
